[28Nov2023 19:39:17.625] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeclientuserdev, --version, MOD_DEV, --assetIndex, 5, --assetsDir, /Users/haydenzamora/.gradle/caches/forge_gradle/assets, --gameDir, ., --fml.forgeVersion, 46.0.14, --fml.mcVersion, 1.20, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230608.053357]
[28Nov2023 19:39:17.627] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8.1 by Eclipse Adoptium; OS Mac OS X arch aarch64 version 12.4
[28Nov2023 19:39:17.712] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/Users/haydenzamora/.gradle/caches/modules-2/files-2.1/org.spongepowered/mixin/0.8.5/9d1c0c3a304ae6697ecd477218fa61b850bf57fc/mixin-0.8.5.jar%23119!/ Service=ModLauncher Env=CLIENT
[28Nov2023 19:39:17.947] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /Users/haydenzamora/.gradle/caches/modules-2/files-2.1/net.minecraftforge/javafmllanguage/1.20-46.0.14/a6405744022dfa25d0b0b60fadee46538a162723/javafmllanguage-1.20-46.0.14.jar is missing mods.toml file
[28Nov2023 19:39:17.948] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /Users/haydenzamora/.gradle/caches/modules-2/files-2.1/net.minecraftforge/lowcodelanguage/1.20-46.0.14/d85c3d3a835e85b26ebf1adf7604a180762119a7/lowcodelanguage-1.20-46.0.14.jar is missing mods.toml file
[28Nov2023 19:39:17.949] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /Users/haydenzamora/.gradle/caches/modules-2/files-2.1/net.minecraftforge/mclanguage/1.20-46.0.14/69e8fcee85250152d97775b0704885837b4b75fa/mclanguage-1.20-46.0.14.jar is missing mods.toml file
[28Nov2023 19:39:17.967] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /Users/haydenzamora/.gradle/caches/modules-2/files-2.1/net.minecraftforge/fmlcore/1.20-46.0.14/9d768efd192cfba2ab8d351cb392859ccf691710/fmlcore-1.20-46.0.14.jar is missing mods.toml file
[28Nov2023 19:39:18.010] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator/]: No dependencies to load found. Skipping!
[28Nov2023 19:39:19.032] [main/INFO] [mixin/]: Compatibility level set to JAVA_17
[28Nov2023 19:39:19.037] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'forgeclientuserdev' with arguments [--version, MOD_DEV, --gameDir, ., --assetsDir, /Users/haydenzamora/.gradle/caches/forge_gradle/assets, --assetIndex, 5]
[28Nov2023 19:39:19.427] [main/INFO] [mixin/]: Remapping refMap geckolib.refmap.json using /Users/haydenzamora/Documents/DarkCollectiveGit/build/createSrgToMcp/output.srg
[28Nov2023 19:39:22.595] [Datafixer Bootstrap/INFO] [com.mojang.datafixers.DataFixerBuilder/]: 188 Datafixer optimizations took 120 milliseconds
[28Nov2023 19:39:23.693] [Render thread/WARN] [net.minecraft.server.packs.VanillaPackResourcesBuilder/]: Assets URL 'union:/Users/haydenzamora/.gradle/caches/forge_gradle/minecraft_user_repo/net/minecraftforge/forge/1.20-46.0.14_mapped_official_1.20/forge-1.20-46.0.14_mapped_official_1.20-recomp.jar%23182!/assets/.mcassetsroot' uses unexpected schema
[28Nov2023 19:39:23.693] [Render thread/WARN] [net.minecraft.server.packs.VanillaPackResourcesBuilder/]: Assets URL 'union:/Users/haydenzamora/.gradle/caches/forge_gradle/minecraft_user_repo/net/minecraftforge/forge/1.20-46.0.14_mapped_official_1.20/forge-1.20-46.0.14_mapped_official_1.20-recomp.jar%23182!/data/.mcassetsroot' uses unexpected schema
[28Nov2023 19:39:23.718] [Render thread/INFO] [com.mojang.authlib.yggdrasil.YggdrasilAuthenticationService/]: Environment: authHost='https://authserver.mojang.com', accountsHost='https://api.mojang.com', sessionHost='https://sessionserver.mojang.com', servicesHost='https://api.minecraftservices.com', name='PROD'
[28Nov2023 19:39:23.735] [Render thread/INFO] [net.minecraft.client.Minecraft/]: Setting user: Dev
[28Nov2023 19:39:23.838] [Render thread/INFO] [net.minecraft.client.Minecraft/]: Backend library: LWJGL version 3.3.1 build 7
[28Nov2023 19:39:24.508] [modloading-worker-0/INFO] [net.minecraftforge.common.ForgeMod/FORGEMOD]: Forge mod loading, version 46.0.14, for MC 1.20 with MCP 20230608.053357
[28Nov2023 19:39:24.510] [modloading-worker-0/INFO] [net.minecraftforge.common.MinecraftForge/FORGE]: MinecraftForge v46.0.14 Initialized
[28Nov2023 19:39:25.387] [Render thread/INFO] [net.minecraftforge.gametest.ForgeGameTestHooks/]: Enabled Gametest Namespaces: [darkcollective]
[28Nov2023 19:39:25.674] [Render thread/INFO] [net.minecraft.server.packs.resources.ReloadableResourceManager/]: Reloading ResourceManager: vanilla, mod_resources
[28Nov2023 19:39:26.176] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/plasma_emitter 17.json, ignoring
[28Nov2023 19:39:26.176] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/complex_energy_core 30.json, ignoring
[28Nov2023 19:39:26.176] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/aernium_ore 15.json, ignoring
[28Nov2023 19:39:26.176] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/aernium_shovel 11.json, ignoring
[28Nov2023 19:39:26.176] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/meteorite_stone 16.json, ignoring
[28Nov2023 19:39:26.177] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/black_stand 9.json, ignoring
[28Nov2023 19:39:26.177] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/plasma_swordmk1 5.json, ignoring
[28Nov2023 19:39:26.177] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/trivindium_ore 2.json, ignoring
[28Nov2023 19:39:26.177] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/aernium_axe 8.json, ignoring
[28Nov2023 19:39:26.177] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/plasma_emission_blade 19.json, ignoring
[28Nov2023 19:39:26.177] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/meteorite_handle 16.json, ignoring
[28Nov2023 19:39:26.177] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/plasma_bread 5.json, ignoring
[28Nov2023 19:39:26.177] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/bottle_actrivium 10.json, ignoring
[28Nov2023 19:39:26.177] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/advanced_energy_core 15.json, ignoring
[28Nov2023 19:39:26.177] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/meteorite_guard 16.json, ignoring
[28Nov2023 19:39:26.177] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/xp_canister 3.json, ignoring
[28Nov2023 19:39:26.177] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/mothership_whitebricks 5.json, ignoring
[28Nov2023 19:39:26.177] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/trivindium_crystal 7.json, ignoring
[28Nov2023 19:39:26.178] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/ultimate_energy_core 23.json, ignoring
[28Nov2023 19:39:26.178] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/complex_energy_core 10.json, ignoring
[28Nov2023 19:39:26.178] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/plasma_bread 26.json, ignoring
[28Nov2023 19:39:26.178] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/mothership_darktiles 4.json, ignoring
[28Nov2023 19:39:26.178] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/mothership_whitebricks 13.json, ignoring
[28Nov2023 19:39:26.178] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/aernium_sword 25.json, ignoring
[28Nov2023 19:39:26.178] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/plasma_hoe 6.json, ignoring
[28Nov2023 19:39:26.178] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/mothership_darktiles 11.json, ignoring
[28Nov2023 19:39:26.178] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/aernium_axe 21.json, ignoring
[28Nov2023 19:39:26.178] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/trivindium_crystal 5.png, ignoring
[28Nov2023 19:39:26.178] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/advintinium_gems 16.json, ignoring
[28Nov2023 19:39:26.178] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/meteorite_guard 22.png, ignoring
[28Nov2023 19:39:26.178] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/complex_energy_core 8.json, ignoring
[28Nov2023 19:39:26.178] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/meteorite_stock 19.json, ignoring
[28Nov2023 19:39:26.178] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/atrivium_ore 17.json, ignoring
[28Nov2023 19:39:26.178] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/meteorite_cobblestone 26.json, ignoring
[28Nov2023 19:39:26.179] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/plasma_axemk1 17.json, ignoring
[28Nov2023 19:39:26.178] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/aernium_pickaxe 18.png, ignoring
[28Nov2023 19:39:26.179] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/aernium_ingot 27.json, ignoring
[28Nov2023 19:39:26.179] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/aernium_pickaxe 13.json, ignoring
[28Nov2023 19:39:26.179] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/plasma_shovelmk1 5.json, ignoring
[28Nov2023 19:39:26.179] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/white_brick_lamp 19.json, ignoring
[28Nov2023 19:39:26.179] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_concentrator 13.png, ignoring
[28Nov2023 19:39:26.179] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/advanced_energy_core 9.json, ignoring
[28Nov2023 19:39:26.179] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/advanced_energy_core 23.json, ignoring
[28Nov2023 19:39:26.179] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/bottle_actrivium 26.json, ignoring
[28Nov2023 19:39:26.179] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/raw_titanite 2.png, ignoring
[28Nov2023 19:39:26.179] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/meteorite_handle 20.json, ignoring
[28Nov2023 19:39:26.179] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/aernium_pickaxe 4.json, ignoring
[28Nov2023 19:39:26.180] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/meteorite_cobblestone 30.json, ignoring
[28Nov2023 19:39:26.180] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/atrivium_dust 4.png, ignoring
[28Nov2023 19:39:26.180] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/ultimate_energy_core 3.json, ignoring
[28Nov2023 19:39:26.180] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/plasma_shovelmk1 13.json, ignoring
[28Nov2023 19:39:26.180] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/mothership_darktiles2 9.json, ignoring
[28Nov2023 19:39:26.180] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_sword 23.png, ignoring
[28Nov2023 19:39:26.180] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/meteorite_stone 20.json, ignoring
[28Nov2023 19:39:26.180] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/plasma_swordmk1 15.json, ignoring
[28Nov2023 19:39:26.180] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/aernium_shovel 27.json, ignoring
[28Nov2023 19:39:26.181] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/aernium_ore 23.json, ignoring
[28Nov2023 19:39:26.181] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/plasma_pickaxemk1 17.json, ignoring
[28Nov2023 19:39:26.181] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/plasma_emitter 21.json, ignoring
[28Nov2023 19:39:26.181] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/aernium_hoe 6.json, ignoring
[28Nov2023 19:39:26.181] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/actrivium_ore 20.json, ignoring
[28Nov2023 19:39:26.180] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/xp_canister 2.png, ignoring
[28Nov2023 19:39:26.181] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/plasma_axe 4.json, ignoring
[28Nov2023 19:39:26.181] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/meteorite_handle 9.png, ignoring
[28Nov2023 19:39:26.181] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/trivindium_ore 10.json, ignoring
[28Nov2023 19:39:26.181] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/aernium_hoe 3.png, ignoring
[28Nov2023 19:39:26.181] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/meteorite_stock 23.json, ignoring
[28Nov2023 19:39:26.181] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/meteorite_stock 8.png, ignoring
[28Nov2023 19:39:26.182] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_axe 19.png, ignoring
[28Nov2023 19:39:26.182] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/basic_energy_core 22.png, ignoring
[28Nov2023 19:39:26.182] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_axe 25.png, ignoring
[28Nov2023 19:39:26.182] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/aernium_hoe 10.png, ignoring
[28Nov2023 19:39:26.182] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/bottle_actrivium 7.png, ignoring
[28Nov2023 19:39:26.182] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/bottle_actrivium 6.png, ignoring
[28Nov2023 19:39:26.182] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/aernium_hoe 11.png, ignoring
[28Nov2023 19:39:26.182] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_axe 24.png, ignoring
[28Nov2023 19:39:26.182] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/basic_energy_core 23.png, ignoring
[28Nov2023 19:39:26.182] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_axe 18.png, ignoring
[28Nov2023 19:39:26.182] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/meteorite_stock 9.png, ignoring
[28Nov2023 19:39:26.183] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/atrivium_dust 10.json, ignoring
[28Nov2023 19:39:26.183] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/atrivium_ore 2.json, ignoring
[28Nov2023 19:39:26.183] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/basic_energy_core 10.json, ignoring
[28Nov2023 19:39:26.183] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/basic_energy_core 9.json, ignoring
[28Nov2023 19:39:26.183] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/mothership_energy_core 27.json, ignoring
[28Nov2023 19:39:26.183] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/meteorite_guard 9.json, ignoring
[28Nov2023 19:39:26.183] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/aernium_sword 3.json, ignoring
[28Nov2023 19:39:26.183] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/plasma_emission_head 14.json, ignoring
[28Nov2023 19:39:26.183] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/aernium_block 21.json, ignoring
[28Nov2023 19:39:26.183] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/ultimate_energy_core 19.json, ignoring
[28Nov2023 19:39:26.183] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/aernium_hoe 16.json, ignoring
[28Nov2023 19:39:26.183] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/plasma_emission_head 2.json, ignoring
[28Nov2023 19:39:26.183] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/aernium_ore 19.json, ignoring
[28Nov2023 19:39:26.184] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/trivindium_crystal 13.json, ignoring
[28Nov2023 19:39:26.184] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/aernium_hoe 2.png, ignoring
[28Nov2023 19:39:26.184] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/meteorite_handle 8.png, ignoring
[28Nov2023 19:39:26.184] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/xp_canister 3.png, ignoring
[28Nov2023 19:39:26.184] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_sword 22.png, ignoring
[28Nov2023 19:39:26.184] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/atrivium_dust 5.png, ignoring
[28Nov2023 19:39:26.184] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_concentrator 12.png, ignoring
[28Nov2023 19:39:26.184] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/aernium_pickaxe 19.png, ignoring
[28Nov2023 19:39:26.184] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/trivindium_crystal 4.png, ignoring
[28Nov2023 19:39:26.184] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/advanced_energy_core 22.png, ignoring
[28Nov2023 19:39:26.184] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_pickaxe 12.png, ignoring
[28Nov2023 19:39:26.185] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_sword 3.png, ignoring
[28Nov2023 19:39:26.185] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_hoe 11.png, ignoring
[28Nov2023 19:39:26.185] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_axe 8.png, ignoring
[28Nov2023 19:39:26.185] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/aernium_axe 18.png, ignoring
[28Nov2023 19:39:26.185] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_bread 23.png, ignoring
[28Nov2023 19:39:26.185] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/trivindium_crystal 15.png, ignoring
[28Nov2023 19:39:26.185] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_emitter 9.png, ignoring
[28Nov2023 19:39:26.185] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/mothership_energy_core 8.png, ignoring
[28Nov2023 19:39:26.185] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_emission_head 23.png, ignoring
[28Nov2023 19:39:26.185] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/aernium_pickaxe 3.png, ignoring
[28Nov2023 19:39:26.185] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/meteorite_handle 11.png, ignoring
[28Nov2023 19:39:26.184] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/bottle_actrivium 3.json, ignoring
[28Nov2023 19:39:26.185] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/advintinium_gems 2.png, ignoring
[28Nov2023 19:39:26.187] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/plasma_bread 9.json, ignoring
[28Nov2023 19:39:26.187] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/aernium_ingot 21.png, ignoring
[28Nov2023 19:39:26.188] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_shovel 11.png, ignoring
[28Nov2023 19:39:26.188] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/meteorite_guard 5.png, ignoring
[28Nov2023 19:39:26.188] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/mothership_energy_core 11.png, ignoring
[28Nov2023 19:39:26.188] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_emitter 15.png, ignoring
[28Nov2023 19:39:26.188] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/meteorite_stock 12.png, ignoring
[28Nov2023 19:39:26.188] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_emission_blade 11.png, ignoring
[28Nov2023 19:39:26.188] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/aernium_shovel 13.png, ignoring
[28Nov2023 19:39:26.188] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/advintinium_gems 12.png, ignoring
[28Nov2023 19:39:26.188] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/advintinium_gems 13.png, ignoring
[28Nov2023 19:39:26.188] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/aernium_shovel 12.png, ignoring
[28Nov2023 19:39:26.188] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_emission_blade 10.png, ignoring
[28Nov2023 19:39:26.188] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_emitter 14.png, ignoring
[28Nov2023 19:39:26.188] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/meteorite_stock 13.png, ignoring
[28Nov2023 19:39:26.189] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/mothership_energy_core 10.png, ignoring
[28Nov2023 19:39:26.188] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/plasma_emission_blade 15.json, ignoring
[28Nov2023 19:39:26.189] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/meteorite_guard 4.png, ignoring
[28Nov2023 19:39:26.189] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/aernium_axe 4.json, ignoring
[28Nov2023 19:39:26.189] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/advanced_energy_core 19.json, ignoring
[28Nov2023 19:39:26.189] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_shovel 10.png, ignoring
[28Nov2023 19:39:26.190] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/aernium_ingot 20.png, ignoring
[28Nov2023 19:39:26.190] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/plasma_concentrator 16.json, ignoring
[28Nov2023 19:39:26.190] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/meteorite_handle 10.png, ignoring
[28Nov2023 19:39:26.190] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/advintinium_gems 3.png, ignoring
